PubmedID,Title,Publication Date,Non-academic Author(s),Company Affiliation(s),Corresponding Author Email
36623238,Pan-cancer Landscape of Programmed Death Ligand-1 and Programmed Death Ligand-2 Structural Variations.,2023,"Hopkins, Julia F; Murugesan, Karthikeyan; Kuang, Zheng; Huang, Richard S P; Albacker, Lee A","Foundation Medicine Inc, Cambridge, MA.; Foundation Medicine Inc, Cambridge, MA.; Foundation Medicine Inc, Cambridge, MA.; Foundation Medicine Inc, Cambridge, MA.; Foundation Medicine Inc, Cambridge, MA.",None
38644188,[DIAGNOSIS OF GENETIC VARIANT CARRIERS IN A PATIENT WITH ASYMPTOMATIC BIRT-HOGG-DUBÉ SYNDROME: A CASE REPORT].,2023,"Furuya, Mitsuko","Pathology Center, Genetic Lab Co. Ltd.",None
38405208,High-dose alectinib for ,2023,"Alatorre-Alexander, Jorge; Bhagawati-Prasad, Vijay; Shagan, Sarah M; Schleifman, Erica; Ruf, Thorsten; Mathisen, Michael S","Health Pharma Professional Research, Mexico City, Mexico.; F. Hoffmann-La Roche, Ltd., Welwyn Garden City, UK.; Genentech, Inc., South San Francisco, CA, USA.; Genentech, Inc., South San Francisco, CA, USA.; F. Hoffmann-La Roche, Ltd., Basel, Switzerland.; Genentech, Inc., South San Francisco, CA, USA.",None
36572154,Nanocomplexes of doxorubicin and DNA fragments for efficient and safe cancer chemotherapy.,2023,"Yang, Xiaojing; Guo, Wei; Chew, Yap Ching; Kim, Juwan; Baek, Seunggul; Kim, Ik Soo","Zymo Research Corporation, Irvine, CA 92604, United States.; Zymo Research Corporation, Irvine, CA 92604, United States.; Zymo Research Corporation, Irvine, CA 92604, United States.; Pharma Research, Co, Ltd., Seongnam-si, Gyeonggi-do, Republic of Korea.; Pharma Research, Co, Ltd., Seongnam-si, Gyeonggi-do, Republic of Korea.; Pharma Research, Co, Ltd., Seongnam-si, Gyeonggi-do, Republic of Korea.",kwonyj@uci.edu.
36571770,"Bintrafusp Alfa, a Bifunctional Fusion Protein Targeting TGF-β and PD-L1, in Patients With Non-Small Cell Lung Cancer Resistant or Refractory to Immune Checkpoint Inhibitors.",2023/Mar/17,"Helwig, Christoph","Merck Healthcare KGaA, Darmstadt, Germany.",None
36470334,Inhaled dry powder cisplatin increases antitumour response to anti-PD1 in a murine lung cancer model.,2023,"Percier, Pauline; Gérard, Pierre","InhaTarget Therapeutics, Rue Antoine de Saint-Exupéry 2, Gosselies, Belgium. Electronic address: pauline.lehebel@inhatarget.com.; InhaTarget Therapeutics, Rue Antoine de Saint-Exupéry 2, Gosselies, Belgium.",remi.rosiere@inhatarget.com.
36460584,Budget impact analysis of next-generation sequencing versus sequential single-gene testing in Japanese patients with advanced non-small-cell lung cancer.,2023,"Ogawa, Toru; Sadatsuki, Yasunari; Tsujino, Toshiaki","Market Access Oncology, Bayer Yakuhin, Ltd, Osaka, Japan. Electronic address: toru.ogawa@bayer.com.; Medical Affairs & Pharmacovigilance, Bayer Yakuhin, Ltd, Osaka, Japan.; Medical Affairs & Pharmacovigilance, Bayer Yakuhin, Ltd, Osaka, Japan.",toru.ogawa@bayer.com.
36459255,"Phase I Study Evaluating Glesatinib (MGCD265), An Inhibitor of MET and AXL, in Patients with Non-small Cell Lung Cancer and Other Advanced Solid Tumors.",2023,"Der-Torossian, Hirak; Christensen, James G; Faltaos, Demiana; Potvin, Diane; Tassell, Vanessa; Chao, Richard","Mirati Therapeutics Inc., San Diego, CA, USA.; Mirati Therapeutics Inc., San Diego, CA, USA.; Mirati Therapeutics Inc., San Diego, CA, USA.; Mirati Therapeutics Inc., San Diego, CA, USA.; Mirati Therapeutics Inc., San Diego, CA, USA.; Mirati Therapeutics Inc., San Diego, CA, USA.",ckollmannsberger@bccancer.bc.ca.
36414192,Long-term survival with first-line nivolumab plus ipilimumab in patients with advanced non-small-cell lung cancer: a pooled analysis.,2023,"Memaj, A; Nathan, F","Global Biometrics and Data Sciences, Bristol Myers Squibb, Princeton.; OneClinical, Bristol Myers Squibb, Princeton.",hossein.borghaei@fccc.edu.
36412002,Antitumor Activity of Anti-miR-21 Delivered through Lipid Nanoparticles.,2023,"Li, Jing; Su, Fei; Hu, Yingwen; Zhao, Xiaobin","Zhejiang Haichang Biotechnology Co., Ltd., Hangzhou, Zhejiang, 310000, P. R. China.; Zhejiang Haichang Biotechnology Co., Ltd., Hangzhou, Zhejiang, 310000, P. R. China.; The Whiteoak Group, Inc., Rockville, MD, 20855, USA.; The Whiteoak Group, Inc., Rockville, MD, 20855, USA.",None
36403367,"Protective effect of obesity on survival in cancers treated with immunotherapy vanishes when controlling for type of cancer, weight loss and reduced skeletal muscle.",2023,"Voisin, Anne Laure; Messayke, Sabine; Laghouati, Salim","Unité de Pharmacovigilance, Gustave Roussy, Université Paris-Saclay, F-94800, Villejuif, France.; Unité de Pharmacovigilance, Gustave Roussy, Université Paris-Saclay, F-94800, Villejuif, France.; Unité de Pharmacovigilance, Gustave Roussy, Université Paris-Saclay, F-94800, Villejuif, France.",sami.antoun@gustaveroussy.fr.
36394849,Avelumab Plus Talazoparib in Patients With Advanced Solid Tumors: The JAVELIN PARP Medley Nonrandomized Controlled Trial.,2023/Jan/01,"Dvorkin, Michael","Clinical Oncology Dispensary, Budget Healthcare Institution of Omsk Region, Omsk, Russian Federation.",None
36376172,Real-world ALK Testing Trends in Patients With Advanced Non-Small-Cell Lung Cancer in the United States.,2023,"Lin, Huamao M; Wu, Yanyu; Yin, Yu; Niu, Huifeng; Curran, Eileen A; Humphries, Michael J","Takeda Development Center Americas, Inc., Lexington, MA. Electronic address: Mark.Lin@takeda.com.; Takeda Development Center Americas, Inc., Lexington, MA.; Takeda Development Center Americas, Inc., Lexington, MA.; Takeda Development Center Americas, Inc., Lexington, MA.; Takeda Development Center Americas, Inc., Lexington, MA.; Takeda Pharmaceuticals U.S.A., Inc., Lexington, MA.",Mark.Lin@takeda.com.
36375120,NRX-0492 degrades wild-type and C481 mutant BTK and demonstrates in vivo activity in CLL patient-derived xenografts.,2023/Mar/30,"Kelly, Aileen; McIntosh, Joel; Tenn-McClellan, Austin; Ambing, Eileen; Tan, Ying Siow; Lu, Hao; Gajewski, Stefan; Clifton, Matthew C; Yung, Stephanie; Robbins, Daniel W; Noviski, Mark","Nurix Therapeutics, Inc, San Francisco, CA.; Nurix Therapeutics, Inc, San Francisco, CA.; Nurix Therapeutics, Inc, San Francisco, CA.; Nurix Therapeutics, Inc, San Francisco, CA.; Nurix Therapeutics, Inc, San Francisco, CA.; Nurix Therapeutics, Inc, San Francisco, CA.; Nurix Therapeutics, Inc, San Francisco, CA.; Nurix Therapeutics, Inc, San Francisco, CA.; Nurix Therapeutics, Inc, San Francisco, CA.; Nurix Therapeutics, Inc, San Francisco, CA.; Nurix Therapeutics, Inc, San Francisco, CA.",None
36369159,Surgical results of the Lung Cancer Mutation Consortium 3 trial: A phase II multicenter single-arm study to investigate the efficacy and safety of atezolizumab as neoadjuvant therapy in patients with stages IB-select IIIB resectable non-small cell lung cancer.,2023,"Nicholas, Alan; Schulze, Katja; Johnson, Ann","Genentech, Inc, South San Francisco, Calif.; Genentech, Inc, South San Francisco, Calif.; Genentech, Inc, South San Francisco, Calif.",ruschv@mskcc.org.
36326731,Interplay of Immunosuppression and Immunotherapy Among Patients With Cancer and COVID-19.,2023/Jan/01,"Rhodes, Terence D","Intermountain Healthcare, Salt Lake City, Utah.",None
36282234,"TAS2940, a novel brain-penetrable pan-ERBB inhibitor, for tumors with HER2 and EGFR aberrations.",2023,"Oguchi, Kei; Araki, Hikari; Tsuji, Shingo; Nakamura, Masayuki; Miura, Akihiro; Funabashi, Kaoru; Osada, Akiko; Tanaka, Sakiho; Suzuki, Takamasa; Mizuarai, Shinji","Discovery and Preclinical Research Division, Taiho Pharmaceutical Co., Ltd, Tsukuba, Japan.; Discovery and Preclinical Research Division, Taiho Pharmaceutical Co., Ltd, Tsukuba, Japan.; Discovery and Preclinical Research Division, Taiho Pharmaceutical Co., Ltd, Tsukuba, Japan.; Discovery and Preclinical Research Division, Taiho Pharmaceutical Co., Ltd, Tsukuba, Japan.; Discovery and Preclinical Research Division, Taiho Pharmaceutical Co., Ltd, Tsukuba, Japan.; Discovery and Preclinical Research Division, Taiho Pharmaceutical Co., Ltd, Tsukuba, Japan.; Discovery and Preclinical Research Division, Taiho Pharmaceutical Co., Ltd, Tsukuba, Japan.; Discovery and Preclinical Research Division, Taiho Pharmaceutical Co., Ltd, Tsukuba, Japan.; Discovery and Preclinical Research Division, Taiho Pharmaceutical Co., Ltd, Tsukuba, Japan.; Discovery and Preclinical Research Division, Taiho Pharmaceutical Co., Ltd, Tsukuba, Japan.",None
36269795,"Preclinical Study of a Biparatopic METxMET Antibody-Drug Conjugate, REGN5093-M114, Overcomes MET-driven Acquired Resistance to EGFR TKIs in EGFR-mutant NSCLC.",2023/Jan/04,"DaSilva, John; Daly, Christopher","Regeneron Pharmaceuticals, Inc., Tarrytown, New York.; Regeneron Pharmaceuticals, Inc., Tarrytown, New York.",None
36260702,An agenda to advance research in myelodysplastic syndromes: a TOP 10 priority list from the first international workshop in MDS.,2023/Jun/27,"List, Alan F","Precision BioSciences, Inc, Durham, NC.",None
36109461,Directing the Way-Receptor and Chemical Targeting Strategies for Nucleic Acid Delivery.,2023,"Steffens, Ricarda Carolin; Wagner, Ernst","Pharmaceutical Biotechnology, Center for System-Based Drug Research, Ludwig-Maximilians-Universität, 81377, Munich, Germany.; Pharmaceutical Biotechnology, Center for System-Based Drug Research, Ludwig-Maximilians-Universität, 81377, Munich, Germany. ernst.wagner@cup.uni-muenchen.de.",ernst.wagner@cup.uni-muenchen.de.
35840087,"A Multicenter Phase II, Double-Blind, Placebo-Controlled Trial of Maintenance Ixazomib After Allogeneic Transplantation for High-Risk Multiple Myeloma: Results of the Blood and Marrow Transplant Clinical Trials Network 1302 Trial.",2023,"Scott, Emma","Clinical Research Hematology/Oncology, The Janssen Pharmaceutical Companies of Johnson & Johnson, United States.",qbashir@mdanderson.org.
